"design_condition_id","rep_id","leg","bW","seW","loW","hiW","bB","seB","loB","hiB"
"SM-c2",3,"c_direct",0.381011854172499,0.0263983380398827,0.329271111614329,0.432752596730669,0.728049016799999,0.151213144829544,0.431671252934093,1.02442678066591
"SM-c2",4,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",4,"freq_per_pv",0.342944238515844,0.027120433485203,0.289770416502014,0.396118060529674,0.910330082544591,0.138215248418008,0.639424250796307,1.18123591429287
"SM-c2",4,"bayes_a",0.34294853075825,0.0270572813980079,0.289899049443186,0.395998012073314,0.910189492843875,0.141928840694509,0.632005329700393,1.18837365598736
"SM-c2",4,"c_direct",0.3431479244475,0.0265250811179035,0.291158765456409,0.395137083438591,0.903418193902501,0.135462923587213,0.637910863671563,1.16892552413344
"SM-c2",5,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",5,"freq_per_pv",0.377835305541343,0.0280621278857647,0.322763169442953,0.432907441639734,0.522656349166631,0.134696564168247,0.258641352638206,0.786671345695056
"SM-c2",5,"bayes_a",0.377902650616375,0.0282257593903422,0.322510722052886,0.433294579179864,0.523293705544271,0.138510345320692,0.25179800300576,0.794789408082782
"SM-c2",5,"c_direct",0.377087932077501,0.0259564010185326,0.326213386081177,0.427962478073825,0.5231567190635,0.131961126575349,0.264512910975816,0.781800527151183
"SM-c2",6,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",6,"freq_per_pv",0.404264241436566,0.0286954674492826,0.348004359714568,0.460524123158563,0.355641742595909,0.141734443267175,0.0778403738219342,0.633443111369883
"SM-c2",6,"bayes_a",0.404295990471125,0.028604410321131,0.348213675851023,0.460378305091227,0.354661088730836,0.144277248982445,0.0718767663975157,0.637445411064157
"SM-c2",6,"c_direct",0.405014574737499,0.0276128705231065,0.35089334851221,0.459135800962788,0.359448659272999,0.136295227748365,0.092310012886204,0.626587305659794
"SM-c2",7,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",7,"freq_per_pv",0.365428556178203,0.0285844456922804,0.309362732529606,0.4214943798268,0.61381839628482,0.127682938555808,0.363553505304561,0.864083287265078
"SM-c2",7,"bayes_a",0.3654531909735,0.0285923916778581,0.309373410683141,0.421532971263859,0.613940184059051,0.130824328588725,0.357516425529956,0.870363942588146
"SM-c2",7,"c_direct",0.3655654967575,0.0277418069726336,0.311191555091138,0.419939438423862,0.617132171802498,0.122960507838071,0.376129576439879,0.858134767165116
"SM-c2",8,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",8,"freq_per_pv",0.424765704167341,0.0266187356222531,0.372563055472472,0.47696835286221,0.484812298419285,0.128743458803963,0.232476647423359,0.737147949415211
"SM-c2",8,"bayes_a",0.42483763862225,0.0267352295013891,0.372404831760983,0.477270445483517,0.485378489125604,0.131128659704704,0.228366320212219,0.742390658038988
"SM-c2",8,"c_direct",0.424584980245001,0.0252125779070628,0.375168327547158,0.474001632942845,0.483347774702499,0.131353636952218,0.225894646276152,0.740800903128846
"SM-c2",9,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",9,"freq_per_pv",0.422448336272264,0.0304519869092069,0.362622904105049,0.48227376843948,0.481286368411334,0.142429912280626,0.202106976733394,0.760465760089274
"SM-c2",9,"bayes_a",0.422420411234625,0.0304793917381678,0.362546893794121,0.482293928675128,0.481450703473773,0.14490296866781,0.19742294962579,0.765478457321755
"SM-c2",9,"c_direct",0.422822263409999,0.027718287620098,0.368494419674607,0.477150107145391,0.479465827317324,0.141006902207386,0.203092298990847,0.755839355643801
"SM-c2",10,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",10,"freq_per_pv",0.414237035219936,0.032405581477559,0.35049430121588,0.477979769223992,0.716115830693049,0.140796580811728,0.440143287308797,0.992088374077301
"SM-c2",10,"bayes_a",0.4140730989175,0.0324388742092613,0.350267460046437,0.477878737788563,0.71563995389845,0.142811845824685,0.435719294085211,0.995560613711689
"SM-c2",10,"c_direct",0.4144322535025,0.0280457283440677,0.359462625948128,0.469401881056873,0.708723288442499,0.14512092448495,0.424286276451998,0.993160300433
"SM-c2",11,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",11,"freq_per_pv",0.40242297706132,0.028333199389292,0.346819247070992,0.458026707051647,0.662749372468265,0.135817994247067,0.396538931002569,0.92895981393396
"SM-c2",11,"bayes_a",0.402334675705125,0.0283273775672338,0.346741115578368,0.457928235831882,0.665099366028525,0.138724945302396,0.393192265069401,0.93700646698765
"SM-c2",11,"c_direct",0.40248328786,0.0270230684420263,0.349518073713628,0.455448502006371,0.663312312357498,0.138449106266076,0.391952064075989,0.934672560639008
"SM-c2",12,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",12,"freq_per_pv",0.394594739092341,0.0275518178111637,0.340563294173795,0.448626184010886,0.397216501198604,0.104854128681323,0.191674522706655,0.602758479690553
"SM-c2",12,"bayes_a",0.394597967848375,0.0275938214906277,0.340486114092242,0.448709821604508,0.398032480214928,0.106923027788627,0.188438219548387,0.607626740881468
"SM-c2",12,"c_direct",0.3944089033,0.0264588080435318,0.342549639534678,0.446268167065322,0.393883423388749,0.10401354265217,0.190016879790496,0.597749966987003
"SM-c2",13,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",13,"freq_per_pv",0.40891664905904,0.0308415137821958,0.348332520061701,0.469500778056379,0.4178108397202,0.14654520863259,0.130581735584235,0.705039943856165
"SM-c2",13,"bayes_a",0.4090025715525,0.0308171557001911,0.348465172784781,0.46953997032022,0.418141542504425,0.149161065375126,0.12578296265831,0.71050012235054
"SM-c2",13,"c_direct",0.407805638844999,0.0275849660567324,0.353739105373803,0.461872172316194,0.42317404330295,0.149224691302975,0.13069364834912,0.715654438256781
"SM-c2",14,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",14,"freq_per_pv",0.378289068359404,0.028656234542206,0.322064385908921,0.434513750809887,0.717279607247854,0.121420938372543,0.479289791168649,0.95526942332706
"SM-c2",14,"bayes_a",0.378390561822,0.0285996265080664,0.32227491146376,0.43450621218024,0.71709116052075,0.124297627808385,0.473462620508857,0.960719700532643
"SM-c2",14,"c_direct",0.3787403908725,0.0265881441632483,0.326627628312534,0.430853153432467,0.722323164267502,0.123739431310187,0.479793878899535,0.964852449635469
"SM-c2",15,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",15,"freq_per_pv",0.399195985513071,0.0279770222211571,0.34432936435427,0.454062606671873,0.577114406434394,0.126453167106372,0.329259369181756,0.824969443687033
"SM-c2",15,"bayes_a",0.399280450404875,0.0279727864585631,0.344422793033781,0.454138107775969,0.57788202482205,0.128912512060066,0.325203076441738,0.830560973202362
"SM-c2",15,"c_direct",0.39995948113,0.026726233413565,0.347576063639413,0.452342898620588,0.581868109927499,0.122929107575582,0.340927059079358,0.82280916077564
"SM-c2",16,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",16,"freq_per_pv",0.4249789382938,0.0290124119194353,0.36802211029531,0.481935766292291,0.65392973317714,0.114710430551303,0.429077182846994,0.878782283507286
"SM-c2",16,"bayes_a",0.42506582077025,0.029097852384609,0.367943013914797,0.482188627625703,0.6540019776215,0.118271037701145,0.422174936091401,0.885829019151598
"SM-c2",16,"c_direct",0.4248834450925,0.026510406485712,0.372923048380505,0.476843841804496,0.65634363804,0.112841389778865,0.435174514073424,0.877512762006576
"SM-c2",17,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",17,"freq_per_pv",0.405564777349194,0.0287083369147395,0.349182613134717,0.461946941563671,0.645109020627244,0.133336948420369,0.3837613992652,0.906456641989289
"SM-c2",17,"bayes_a",0.40553711494275,0.0287544096973506,0.349068312234192,0.462005917651308,0.644152228557787,0.136615286131842,0.376378559999336,0.911925897116238
"SM-c2",17,"c_direct",0.405214052702501,0.0259942725514491,0.354265278501661,0.456162826903341,0.6426089444425,0.131925182563778,0.384035586617496,0.901182302267504
"SM-c2",18,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",18,"freq_per_pv",0.34566149368774,0.0284462203999726,0.289889424195055,0.401433563180426,0.525878048619326,0.162522670161184,0.20732484314455,0.844431254094102
"SM-c2",18,"bayes_a",0.345706027531375,0.0284043521863131,0.290016773317272,0.401395281745478,0.528132086555093,0.16660065669031,0.201584513573093,0.854679659537094
"SM-c2",18,"c_direct",0.345962591627501,0.0278502113595278,0.291376177362827,0.400549005892176,0.5121656147859,0.163496786589246,0.191711913070978,0.832619316500823
"SM-c2",19,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",19,"freq_per_pv",0.381837374178549,0.0295190831967027,0.323934535122272,0.439740213234826,0.634904162015627,0.138861030006995,0.362734849298196,0.907073474733058
"SM-c2",19,"bayes_a",0.381805028293875,0.0294089026030126,0.324116335167729,0.439493721420022,0.634429781486219,0.142670915297379,0.354795188825349,0.914064374147088
"SM-c2",19,"c_direct",0.381945600805,0.0284285925696733,0.32622555936844,0.43766564224156,0.633230819197499,0.139851740410283,0.359121407993345,0.907340230401653
"SM-c2",20,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",20,"freq_per_pv",0.390398840481203,0.0290590368330793,0.333362567789461,0.447435113172945,0.627569892305738,0.130416370107791,0.371944699576597,0.883195085034879
"SM-c2",20,"bayes_a",0.390263978569,0.0291633432654374,0.33302388154304,0.44750407559496,0.628429755412562,0.133681291211566,0.366404430802271,0.890455080022854
"SM-c2",20,"c_direct",0.39071059163,0.0269409333122486,0.337906362337993,0.443514820922008,0.627512982282501,0.134862332284535,0.363182811004813,0.891843153560189
"SM-c2",21,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",21,"freq_per_pv",0.398690182208693,0.0274587479263933,0.344825858701787,0.452554505715599,0.533987525118422,0.118750656698274,0.301219910180744,0.766755140056101
"SM-c2",21,"bayes_a",0.3986630430895,0.02777116858575,0.344184582652744,0.453141503526256,0.534252485242887,0.120656900401568,0.297747351757331,0.770757618728444
"SM-c2",21,"c_direct",0.3993795957525,0.0265626630862716,0.347316776103407,0.451442415401592,0.530665102137499,0.117829567817656,0.299719149214893,0.761611055060106
"SM-c2",22,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",22,"freq_per_pv",0.393179428643676,0.0282676007365615,0.337721258202862,0.448637599084491,0.58896558120659,0.124184825247855,0.345555516829439,0.83237564558374
"SM-c2",22,"bayes_a",0.393229031369875,0.0282264780015112,0.337854220784697,0.448603841955054,0.589037493601438,0.127209235866595,0.339699733681217,0.838375253521659
"SM-c2",22,"c_direct",0.3930939801525,0.0265466646780196,0.341062517383582,0.445125442921419,0.590046316249251,0.123301242205513,0.348375881526445,0.831716750972056
"SM-c2",23,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",23,"freq_per_pv",0.451826054901702,0.0285905383614369,0.395716565129719,0.507935544673686,0.810979756380466,0.115569324182359,0.584445850585063,1.03751366217587
"SM-c2",23,"bayes_a",0.4518245248265,0.0287575656589135,0.395388425964602,0.508260623688398,0.811162512285125,0.117943280813275,0.579979767033722,1.04234525753653
"SM-c2",23,"c_direct",0.451532408655,0.0262684003572978,0.400046343954697,0.503018473355304,0.8093214169725,0.114562438193377,0.584779038113481,1.03386379583152
"SM-c2",24,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",24,"freq_per_pv",0.351480674704589,0.0286100563840694,0.295338475873205,0.407622873535973,0.60122466346705,0.123511325510445,0.359125179442559,0.84332414749154
"SM-c2",24,"bayes_a",0.3514357066045,0.0285209309436814,0.295465968781132,0.407405444427869,0.60090687293615,0.126321819349051,0.353297572866481,0.848516173005819
"SM-c2",24,"c_direct",0.351314030174999,0.0269174583929313,0.298555811724854,0.404072248625144,0.598649874202499,0.123291252981236,0.356999018359276,0.840300730045722
"SM-c2",25,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",25,"freq_per_pv",0.465424881260158,0.0294871285065912,0.407569747600837,0.523280014919479,0.906098430473024,0.153839028296325,0.604533669454677,1.20766319149137
"SM-c2",25,"bayes_a",0.46538567553175,0.0294577389245931,0.407589024540023,0.523182326523477,0.906251026958,0.157452505029696,0.597615802270289,1.21488625164571
"SM-c2",25,"c_direct",0.465824549982499,0.0283624490416305,0.410234149860903,0.521414950104095,0.903649622645002,0.15043497638759,0.608797068925326,1.19850217636468
"SM-c2",26,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",26,"freq_per_pv",0.408174077409988,0.0274447102022835,0.354314041369132,0.462034113450844,0.525455541913651,0.140213975820193,0.250613566532663,0.800297517294638
"SM-c2",26,"bayes_a",0.408305387762875,0.0274235808111559,0.354488090698075,0.462122684827675,0.524337940140118,0.144466741404266,0.241160915933288,0.807514964346949
"SM-c2",26,"c_direct",0.408329429785,0.0256768806568935,0.358002743697489,0.458656115872512,0.520048053193,0.140883273098187,0.243916837920553,0.796179268465447
"SM-c2",27,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",27,"freq_per_pv",0.395187375325613,0.0286276295686795,0.339028950990104,0.451345799661122,0.71080837412776,0.125382788286899,0.465055845563345,0.956560902692175
"SM-c2",27,"bayes_a",0.395260624608125,0.0286100756890699,0.339138830889401,0.451382418326849,0.711702933131,0.129245895450792,0.458377600165048,0.965028266096953
"SM-c2",27,"c_direct",0.395347871197499,0.0272235590933614,0.34198969537451,0.448706047020487,0.713660257102501,0.123644166707075,0.471317690356633,0.956002823848369
"SM-c2",28,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",28,"freq_per_pv",0.432972509072188,0.0293250072637242,0.375417704653984,0.490527313490392,0.532331457931957,0.106622308863032,0.323340149741943,0.741322766121971
"SM-c2",28,"bayes_a",0.432952287031875,0.0293648674313448,0.375322371077014,0.490582202986735,0.530568755238488,0.108855373823012,0.317202547545454,0.743934962931522
"SM-c2",28,"c_direct",0.432913306787501,0.0264638584766363,0.381044144173294,0.484782469401708,0.5339713382175,0.107820243657402,0.322643660648992,0.745299015786007
"SM-c2",29,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",29,"freq_per_pv",0.440447602686599,0.0289604406759794,0.383635928094763,0.497259277278436,0.719124476327302,0.135202484168938,0.454109969367933,0.984138983286671
"SM-c2",29,"bayes_a",0.44042913744175,0.028914902735298,0.383710134281715,0.497148140601785,0.71758579241875,0.13920502064015,0.444728579899976,0.990443004937524
"SM-c2",29,"c_direct",0.4404095774325,0.0267234859757517,0.388031544920027,0.492787609944974,0.7182407021025,0.13175158886675,0.46000758792367,0.976473816281331
"SM-c2",30,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",30,"freq_per_pv",0.406187924923038,0.0278203170977775,0.351647842601035,0.460728007245042,0.63118575982968,0.113661770593125,0.408402884483901,0.85396863517546
"SM-c2",30,"bayes_a",0.40622501285625,0.0278291022982848,0.351667237747839,0.460782787964662,0.630081405190375,0.116787894141968,0.401170233403795,0.858992576976955
"SM-c2",30,"c_direct",0.4060031152875,0.0265358494260122,0.353992850412516,0.458013380162484,0.6288216886825,0.112736222020408,0.4078586935225,0.8497846838425
"SM-c2",31,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",31,"freq_per_pv",0.370218107297527,0.0284560707643554,0.314401426511712,0.426034788083342,0.61332825478525,0.111545635765149,0.394699854314777,0.831956655255724
"SM-c2",31,"bayes_a",0.3702216982925,0.0282273426277611,0.314854701070919,0.425588695514081,0.6130581960291,0.113846614299758,0.389919336770151,0.83619705528805
"SM-c2",31,"c_direct",0.369916548665,0.0268443231742288,0.317301675243512,0.422531422086489,0.61473869486,0.113561062595657,0.392159012172513,0.837318377547487
"SM-c2",32,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",32,"freq_per_pv",0.437670371729444,0.0274127566411992,0.38387308779311,0.491467655665779,0.614891266014486,0.135725696401627,0.348846148794682,0.880936383234289
"SM-c2",32,"bayes_a",0.437563785876,0.0273120185877536,0.383965077280013,0.491162494471987,0.615383466140275,0.13845321226588,0.343995143294261,0.886771788986289
"SM-c2",32,"c_direct",0.437358383455,0.0255230868493245,0.387333133230324,0.487383633679676,0.613426434862499,0.133114439991782,0.352522132478606,0.874330737246392
"SM-c2",33,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",33,"freq_per_pv",0.417365648101143,0.0282682225702158,0.361901667886704,0.472829628315581,0.601009607188554,0.127106438357778,0.351854542909172,0.850164671467936
"SM-c2",33,"bayes_a",0.417427312056875,0.0282904510146393,0.361918856049306,0.472935768064444,0.60029941002655,0.129451237868039,0.346553112940451,0.854045707112649
"SM-c2",33,"c_direct",0.417733245259999,0.0272256230484792,0.36437102408498,0.471095466435018,0.6045476498575,0.122367391225748,0.364707563055034,0.844387736659965
"SM-c2",34,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",34,"freq_per_pv",0.344711512636033,0.0289655238681331,0.287850144869301,0.401572880402765,0.595586759392915,0.114604247137352,0.370945364548498,0.820228154237333
"SM-c2",34,"bayes_a",0.344751491006,0.0289221418945803,0.287978809449562,0.401524172562438,0.594171276020413,0.117471924191631,0.36390353159124,0.824439020449586
"SM-c2",34,"c_direct",0.3446851044525,0.0270874968738799,0.291593610579696,0.397776598325305,0.59483420071,0.113488564680377,0.372396613936462,0.817271787483538
"SM-c2",35,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",35,"freq_per_pv",0.401182379635056,0.0277426613626283,0.346788242242929,0.455576517027183,0.530610540700916,0.139055056952907,0.258047914127527,0.803173167274305
"SM-c2",35,"bayes_a",0.40118100515975,0.0276600926944689,0.346949773045924,0.455412237273576,0.530449149400943,0.141974373242638,0.252161380448788,0.808736918353097
"SM-c2",35,"c_direct",0.400555243635001,0.0266129815464455,0.348393799803967,0.452716687466034,0.5252973054825,0.135604843278943,0.259511812655772,0.791082798309228
"SM-c2",36,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",36,"freq_per_pv",0.435646549015134,0.029248656018417,0.378253240676451,0.493039857353818,0.389254451289992,0.130492083128933,0.133472421791994,0.64503648078799
"SM-c2",36,"bayes_a",0.4356654759765,0.0294082689973736,0.377960325817986,0.493370626135014,0.389384713323179,0.133475427243377,0.127749802847001,0.651019623799358
"SM-c2",36,"c_direct",0.435095649885,0.0269281746003961,0.382316427668224,0.487874872101776,0.396661729723326,0.127258719401997,0.147234639695412,0.64608881975124
"SM-c2",37,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",37,"freq_per_pv",0.415315062855054,0.0283608206352613,0.359669317903979,0.470960807806129,0.656475995571408,0.101888268065693,0.456760724234216,0.8561912669086
"SM-c2",37,"bayes_a",0.4152636600505,0.0284527958060104,0.359438148423277,0.471089171677722,0.656282221411875,0.103957330959812,0.452515806986042,0.860048635837708
"SM-c2",37,"c_direct",0.415234096845001,0.0265762589078403,0.363144629385634,0.467323564304368,0.658250029582501,0.0991912522649418,0.463835175143215,0.852664884021787
"SM-c2",38,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",38,"freq_per_pv",0.401139493747861,0.029323418432904,0.343547963555979,0.458731023939744,0.485350096225342,0.131543083250127,0.227527396647766,0.743172795802919
"SM-c2",38,"bayes_a",0.40111171895575,0.0293673532854294,0.343440247873742,0.458783190037759,0.486353648064993,0.135290340822195,0.221187630750185,0.751519665379801
"SM-c2",38,"c_direct",0.400670252505,0.0257299392427826,0.350239571589146,0.451100933420854,0.483517928699,0.131133826235093,0.226495629278217,0.740540228119783
"SM-c2",39,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",39,"freq_per_pv",0.396452807301169,0.0306267293543236,0.33629542574641,0.456610188855928,0.389172251867011,0.116200053790933,0.161409675223377,0.616934828510645
"SM-c2",39,"bayes_a",0.396516035504125,0.0305618197403994,0.336481309569466,0.456550761438784,0.388474134539531,0.119014964941267,0.155195765528716,0.621752503550345
"SM-c2",39,"c_direct",0.39666928958,0.027422581017934,0.342921030784849,0.45041754837515,0.387682466528475,0.113675821542522,0.164877856305132,0.610487076751818
"SM-c2",40,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",40,"freq_per_pv",0.389886001418506,0.0274881280050785,0.335980394193368,0.443791608643644,0.716874085486534,0.123303366866616,0.475197976720444,0.958550194252624
"SM-c2",40,"bayes_a",0.3897446081175,0.0276005457288236,0.33561897323987,0.44387024299513,0.715534452955,0.126435839376519,0.467716974651047,0.963351931258952
"SM-c2",40,"c_direct",0.3899538752475,0.0264040072813992,0.338202020975958,0.441705729519043,0.717297319512501,0.121419128127359,0.479315828382876,0.955278810642125
"SM-c2",41,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",41,"freq_per_pv",0.416681912901208,0.0297142213683251,0.358345692991898,0.475018132810517,0.642369451255235,0.132505405439796,0.382654469447697,0.902084433062774
"SM-c2",41,"bayes_a",0.416692344126,0.0297138240414093,0.358356078324558,0.475028609927443,0.639947002600938,0.136777847992149,0.37185746338434,0.908036541817535
"SM-c2",41,"c_direct",0.41677750441,0.0282362433177845,0.361434467507143,0.472120541312858,0.647806135000001,0.133547785251721,0.386052475906628,0.909559794093375
"SM-c2",42,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",42,"freq_per_pv",0.40700141715934,0.0277171772900085,0.352622971275392,0.461379863043287,0.651764926083803,0.131394884147572,0.394206091284812,0.909323760882794
"SM-c2",42,"bayes_a",0.406894183288125,0.0277390741654008,0.352471376462441,0.461316990113809,0.651493727310025,0.134443268601476,0.387961636843405,0.915025817776645
"SM-c2",42,"c_direct",0.407080833904998,0.0266630052008734,0.354821343711286,0.45934032409871,0.647520257725001,0.12773715055928,0.397155442628811,0.897885072821191
"SM-c2",43,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",43,"freq_per_pv",0.436076601796514,0.0290787750996295,0.379031685926138,0.49312151766689,0.563753545986318,0.123697785753915,0.321305863562109,0.806201228410527
"SM-c2",43,"bayes_a",0.436077534318875,0.0289688666272022,0.379246129704417,0.492908938933333,0.564031480576649,0.126507868634409,0.316075866645545,0.811987094507754
"SM-c2",43,"c_direct",0.43607177756,0.0269858673658657,0.383179477522903,0.488964077597096,0.557654415850002,0.121179060077573,0.320143458097959,0.795165373602044
"SM-c2",44,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",44,"freq_per_pv",0.410591440745958,0.0289680042388561,0.35376854410387,0.467414337388045,0.656278849905601,0.144000410590557,0.374029230419689,0.938528469391513
"SM-c2",44,"bayes_a",0.41055909216575,0.0291237697639142,0.353430733860098,0.467687450471402,0.655158367335766,0.14657307136997,0.367868140483513,0.942448594188019
"SM-c2",44,"c_direct",0.410168519657501,0.0278947003764113,0.355494906919735,0.464842132395267,0.659168062922499,0.142918029759494,0.37904872459389,0.939287401251107
"SM-c2",45,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",45,"freq_per_pv",0.444087498346906,0.0283495297791569,0.388467751117241,0.49970724557657,0.549758480124374,0.119595625592586,0.315350533630694,0.784166426618053
"SM-c2",45,"bayes_a",0.44406457578,0.028380020023989,0.388387785820057,0.499741365739943,0.5501499439357,0.122120859225359,0.310791696926973,0.789508190944426
"SM-c2",45,"c_direct",0.444430881087498,0.0271306119558105,0.39125488165411,0.497606880520887,0.548463691042501,0.119688549638778,0.313874133750495,0.783053248334506
"SM-c2",46,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",46,"freq_per_pv",0.390851453088125,0.0287646088784892,0.334435277031183,0.447267629145067,0.750971833877715,0.126013170627869,0.503969659003272,0.997974008752158
"SM-c2",46,"bayes_a",0.390786237515875,0.0289588480575575,0.333990577596038,0.447581897435712,0.751872096312,0.1287527777242,0.49950225491774,1.00424193770626
"SM-c2",46,"c_direct",0.389991410569999,0.0280046352600655,0.335102325460271,0.444880495679728,0.7499768744025,0.125258962562223,0.504469307780544,0.995484441024457
"SM-c2",47,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",47,"freq_per_pv",0.397440486696507,0.0274367970626188,0.34365412191431,0.451226851478704,0.643463947110092,0.132270205680489,0.384210795451362,0.902717098768821
"SM-c2",47,"bayes_a",0.39735017568925,0.0274979494310718,0.343444223908178,0.451256127470322,0.645249957653875,0.135379637396561,0.379902458689476,0.910597456618273
"SM-c2",47,"c_direct",0.3973335770275,0.0269084404572598,0.344593033731271,0.45007412032373,0.643008128594999,0.130176647397675,0.387861899695555,0.898154357494443
"SM-c2",48,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",48,"freq_per_pv",0.403368255257537,0.0289204125157576,0.346601247816208,0.460135262698866,0.494843901181665,0.131706799708955,0.236693296970607,0.752994505392723
"SM-c2",48,"bayes_a",0.403293995408375,0.029016450725643,0.346339363516468,0.460248627300283,0.494993574887817,0.134904220690974,0.230578144813016,0.759409004962618
"SM-c2",48,"c_direct",0.403338778944999,0.0260198511604932,0.352339870670432,0.454337687219566,0.494140614458776,0.132510543157169,0.234419949870725,0.753861279046828
"SM-c2",49,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",49,"freq_per_pv",0.393321270655797,0.0279432232845727,0.338533416631606,0.448109124679988,0.696682482835042,0.120281480532342,0.46090920871332,0.932455756956765
"SM-c2",49,"bayes_a",0.393187442031875,0.0278498829157468,0.338581735287128,0.447793148776622,0.697136153525625,0.123310754711113,0.455422885312556,0.938849421738695
"SM-c2",49,"c_direct",0.39424076658,0.0266504907699993,0.342005804670801,0.446475728489199,0.692041983089998,0.119063657588166,0.458677214217194,0.925406751962803
"SM-c2",50,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",50,"freq_per_pv",0.372675473883379,0.0285872142876284,0.316544015011329,0.428806932755428,0.650239068781592,0.123323113759816,0.408522596924744,0.89195554063844
"SM-c2",50,"bayes_a",0.37263171635575,0.0284354591877704,0.316797066379936,0.428466366331564,0.649476257863,0.125477024240599,0.40353916508376,0.89541335064224
"SM-c2",50,"c_direct",0.3722546883275,0.0261401122898937,0.321020068239309,0.423489308415692,0.6452273639275,0.123920687674206,0.402342816086056,0.888111911768943
"SM-c2",51,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",51,"freq_per_pv",0.40531371697616,0.0294466943214936,0.34745316559251,0.463174268359809,0.720600698666274,0.138122551069444,0.449859396682574,0.991342000649974
"SM-c2",51,"bayes_a",0.405237728498625,0.0294509902757991,0.347372383148469,0.463103073848781,0.720069487018625,0.142137825986999,0.441462427088554,0.998676546948696
"SM-c2",51,"c_direct",0.405289904840001,0.0259022491285992,0.354521496547946,0.456058313132055,0.726006110110001,0.138752916219974,0.454050394318851,0.99796182590115
"SM-c2",52,"oracle",0.4,0,0.4,0.4,0.6,0,0.6,0.6
"SM-c2",52,"freq_per_pv",0.38610676259175,0.0293814078904629,0.32841377875821,0.443799746425289,0.375311050072449,0.122706410164912,0.134803008553504,0.615819091591393
